recording_id,source_file,signal_id,class,label,window_id,start_sample,end_sample,RMS,Variance,Std,Kurtosis,Crest_Factor,Peak_to_Peak,Maximum,Minimum,Dominant_Frequency,Spectral_Centroid,Spectral_RMS,Total_Spectral_Energy,Low_Frequency_Energy,Mid_Frequency_Energy,High_Frequency_Energy
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,6,36000,48000,0.06327040948743796,0.004003144716708079,0.06327040948743796,2.8630833996070097,4.590553696462519,0.5121507692307692,0.22170455707692308,-0.29044621215384614,2102.0,1117.1904511721432,6.930348618172044,288226.42154836433,148956.29389182874,138698.14976565057,571.9778908850175
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,7,42000,54000,0.06293229594341854,0.003960473872710013,0.06293229594341854,2.961449510123968,4.593312459666593,0.48023261538461537,0.1911649163076923,-0.2890676990769231,2102.0,1115.3915882470044,6.893313201714285,285154.1191484676,142257.52986424253,142306.09424867923,590.4950355457595
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,8,48000,60000,0.06345349412459836,0.004026345916620438,0.06345349412459836,2.935930473593227,4.31004062350422,0.48127569230769224,0.2077885549230769,-0.27348713738461533,2102.0,1109.9793505231573,6.950402844257214,289896.90628445003,143992.07832448918,145352.2877239706,552.5402359902589
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,9,54000,66000,0.06367352152598735,0.0040543173435203745,0.06367352152598735,2.8613755979561493,4.060449417345868,0.4831532307692308,0.22461011738461537,-0.2585431133846154,2102.0,1107.3362400459575,6.974503635980058,291910.8495107626,149349.0732022092,141997.65138211427,564.1249264391453
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,10,60000,72000,0.06417207062875695,0.00411805464878217,0.06417207062875695,2.9729585659805178,4.312115651532844,0.5019286153846153,0.2252112252307692,-0.2767173901538461,2102.0,1097.3589536477325,7.029112403783018,296499.9355312827,156712.13849807344,139222.02564180532,565.7713914038898
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,11,66000,78000,0.06313945561291194,0.003986590855094877,0.06313945561291194,3.028806307087181,4.4782907543059425,0.4983821538461538,0.2156253135384615,-0.2827568403076923,2102.0,1117.0998408293833,6.916004525487918,287034.5426980127,148691.55102655324,137784.7742483003,558.217423159226
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,12,72000,84000,0.062500709361891,0.00390633867073957,0.062500709361891,2.9891945254883874,4.525099493920531,0.490872,0.20805007169230766,-0.2828219283076923,2102.0,1100.8759380924967,6.846039200633482,281256.38467239856,147243.9319062737,133455.30192953072,557.1508365940682
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,13,78000,90000,0.06315616378557214,0.003988701024110013,0.06315616378557214,2.973177393988485,4.004619283706222,0.45978830769230766,0.2068719163076923,-0.25291639138461536,2102.0,1109.159304381592,6.917834649325976,287186.4738487257,152883.87265952176,133701.28040538644,601.3207838175529
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,14,84000,96000,0.06322521208269927,0.003997427442902301,0.06322521208269927,2.9276674589063942,3.7313314163586577,0.44268184615384615,0.206767626,-0.23591422015384614,2102.0,1097.4531189538795,6.92539788094947,287814.7759925659,149378.39079602156,137837.1249501973,599.2602463470369
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,15,90000,102000,0.06382131691653319,0.004073160492960566,0.06382131691653319,2.9675874391899275,3.6929614501917882,0.47126215384615383,0.23557249076923076,-0.23568966307692307,2102.0,1107.6986866096997,6.990692491801873,293267.55887112545,148986.8602931823,143722.66102393804,558.0375540050222
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,16,96000,108000,0.06378706554824859,0.004068789731256562,0.06378706554824859,2.9375121303849507,3.999181844547847,0.4914978461538461,0.2364017716923077,-0.2550960744615384,2102.0,1092.0731959818722,6.986940715140606,292952.86068189406,148804.87098876265,143580.55228183162,567.4374112997767
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,17,102000,114000,0.06280314749893967,0.003944235335773573,0.06280314749893967,2.9048755593552014,4.060557511196986,0.4460196923076923,0.1910039,-0.2550157923076923,2102.0,1118.4035301669549,6.879166886937961,283984.94528712064,143734.18305497617,139645.64494650756,605.1172856369699
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,18,108000,120000,0.0629572828151803,0.003963619459470598,0.0629572828151803,2.93113921207538,3.6792705188962334,0.4568676923076923,0.23163687461538462,-0.22523081769230768,2102.0,1098.4764830689599,6.89605014453145,285380.60108294926,148760.594486418,136072.74397303403,547.2626234972206
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,19,114000,126000,0.06437595728278762,0.004144263876075298,0.06437595728278762,3.020980973663977,5.411971598739695,0.5778646153846153,0.3484008524615384,-0.2294637629230769,2102.0,1080.9942672862603,7.051445199626264,298386.99929939705,158394.55230436768,139473.77905459175,518.6679404375953
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,20,120000,132000,0.06371560651208762,0.004059678513203181,0.06371560651208762,3.0473905685455716,5.463806684438019,0.5910073846153846,0.34812975676923075,-0.24287762784615385,2102.0,1098.2649249944595,6.979113430128222,292296.85364784725,151794.89615437022,139972.23434150626,529.7231519706977
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,21,126000,138000,0.06232537204253175,0.003884452000239999,0.06232537204253175,2.8542090634163384,3.8961576080433487,0.4622916923076923,0.21946221984615386,-0.24282947246153846,2102.0,1104.3639122254813,6.826833563010449,279680.54463877267,143765.5302908306,135397.34961990852,517.6647280335119
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,22,132000,144000,0.06262004794149295,0.003921270404194876,0.06262004794149295,2.787273394542241,3.516358364765718,0.4314166153846154,0.2201945293846154,-0.211222086,2102.0,1114.7662378780287,6.8591110053722435,282331.4701078958,145342.6773650768,136440.43632655725,548.3564162616752
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,23,138000,150000,0.06330228087240866,0.004007178763649315,0.06330228087240866,2.927674521995924,4.288122021356919,0.46917600000000004,0.1977280953846154,-0.27144790461538465,2102.0,1090.2341705578974,6.9338396395506745,288516.8710141724,150199.8287540287,137765.43071250408,551.6115476395993
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,24,144000,156000,0.06384473384020024,0.0040761500391260095,0.06384473384020024,2.9472374906584804,4.261667595973807,0.46917600000000004,0.1970909666153846,-0.2720850333846154,2102.0,1088.6498678749385,6.9932574431237935,293482.8036445039,152730.5596398468,140196.28825792382,555.9557467332176
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,25,150000,162000,0.06324358714428696,0.003999751314877019,0.06324358714428696,2.9241341628995627,3.7396510622149126,0.44163876923076917,0.20512982138461539,-0.2365089478461538,2102.0,1099.356193372379,6.927410600102713,287982.094752115,143326.27441381666,144099.10883547374,556.7115028246004
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,26,156000,168000,0.06291005902508601,0.003957675526539806,0.06291005902508601,2.954154189660768,3.765959845238855,0.4645864615384615,0.2276697053846154,-0.2369167561538461,2102.0,1116.462800005115,6.890877472265707,284952.6382190119,136998.9089873117,147399.24620586395,554.4830258362597
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,27,162000,174000,0.06363574254693387,0.004049507729499649,0.06363574254693387,2.963279579700575,3.5926823354286306,0.4549901538461538,0.2263671456923077,-0.22862300815384615,2102.0,1107.8245220838116,6.970365492751418,291564.55661034083,143447.14305678784,147579.12284439558,538.2907091574381
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,28,168000,180000,0.0630526471838256,0.003975636316887989,0.0630526471838256,2.9758992653086134,3.728654025898073,0.44080430769230766,0.20570280092307688,-0.23510150676923078,2102.0,1099.6740192740485,6.9064959174028315,286245.814828469,143245.07773409423,142472.7338908398,528.0032035350021
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,29,174000,186000,0.06262811283676004,0.003922280517493947,0.06262811283676004,2.8635478779684314,3.766837812111522,0.44080430769230766,0.20489436415384613,-0.23590994353846154,2102.0,1099.7425743946242,6.859994384629573,282404.1972658528,144015.74542708526,137853.92244647216,534.5293922954256
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,30,180000,192000,0.06333660890391062,0.004011526027446929,0.06333660890391062,2.9087534560312864,3.8336048815221253,0.44768861538461535,0.20488108230769228,-0.24280753307692307,2102.0,1098.2309310229055,6.937599776275359,288829.8742253112,146857.9497777803,141441.95164276895,529.9728047620272
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,31,186000,198000,0.06417275510529111,0.004118142497803666,0.06417275510529111,3.0013076501783154,3.7796443087668905,0.4848221538461538,0.2422719652307692,-0.2425501886153846,2102.0,1098.5166754975992,7.029187368484663,296506.2598426473,149583.6196186269,146369.49510302715,553.1451209931935
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,32,192000,204000,0.06400971760657144,0.004097243948073022,0.06400971760657144,2.9633450163319224,3.848691900230591,0.4887858461538461,0.24243216446153842,-0.24635368169230767,2102.0,1106.4437333476899,7.011329014461523,295001.5660287289,149633.6528049137,144801.43608172727,566.4771420879565
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,33,198000,210000,0.06280109470229667,0.003943977495806835,0.06280109470229667,2.856920963886333,3.9021566607681417,0.4551987692307692,0.21013905923076923,-0.24505971,2102.0,1097.8050989218618,6.878942023726338,283966.380038095,147534.6100781123,135908.87240520347,522.8975547792406
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,34,204000,216000,0.06208680527174616,0.003854771388851727,0.06208680527174616,2.7829506182143064,3.6336788160681017,0.4297476923076923,0.20414418323076924,-0.22560350907692306,2102.0,1110.2054397319755,6.8007020854387585,277543.5426782014,145194.50017638106,131808.3815129124,540.6609889079808
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,35,210000,222000,0.06277094958643638,0.003940192111982937,0.06277094958643638,2.94832200003,4.0542098898934,0.47439138461538466,0.25448660461538464,-0.21990478,2102.0,1092.388042839235,6.875640062920572,283693.8320753053,145771.9144642472,137374.79966105707,547.1179500010185
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,36,216000,228000,0.0625224084206295,0.0039090515547160025,0.0625224084206295,3.005219747266877,4.085224462007943,0.47439138461538466,0.2554180723076923,-0.21897331230769232,2102.0,1115.3295149274006,6.848416048576008,281451.715048735,142693.265192155,138192.3614316433,566.0884249366787
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,37,222000,234000,0.06312073464957678,0.003984227142702282,0.06312073464957678,2.9354883459611134,4.588499322087652,0.5052664615384616,0.21563701338461536,-0.28962944815384617,2102.0,1097.320271440663,6.913953903985413,286864.3542771973,146496.1842726629,139805.67831128303,562.4916932512986
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,38,228000,240000,0.06479072052950942,0.004197837466732993,0.06479072052950942,3.053055176694576,5.228209977676539,0.5570030769230769,0.21826358538461538,-0.33873949153846156,2102.0,1085.7760540513332,7.096876462343516,302244.2987861143,159777.1626514254,141916.37442490982,550.761709779111
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,39,234000,246000,0.06458698516537582,0.004171478652752476,0.06458698516537582,3.022564054184121,5.251643001165609,0.5570030769230769,0.2178152883076923,-0.3391877886153846,2102.0,1096.8207406613496,7.074560229100069,300346.4640134216,155941.91477570968,143872.87168536067,531.6775523512232
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,40,240000,252000,0.06283689159511995,0.003948474945336855,0.06283689159511995,2.8792118452185655,3.584269445773981,0.42223753846153844,0.19701318784615385,-0.2252243506153846,2102.0,1101.3907044370928,6.882863049613015,284290.19636212883,143069.17907876376,140689.63118640965,531.3860969553897
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,41,246000,258000,0.06215817703774845,0.0038636389726560793,0.06215817703774845,2.8173929050494433,3.501420439064468,0.4136843076923077,0.19604239615384617,-0.21764191153846152,2102.0,1114.9950063975746,6.808519806231148,278182.00765300286,144475.37763630503,133124.57396003223,582.0560566655793
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,42,252000,264000,0.06255632360197946,0.003913293622595573,0.06255632360197946,2.8539980549648445,4.091164715344051,0.4514436923076923,0.19551546846153847,-0.2559282238461538,2102.0,1100.6090571714935,6.852130923794565,281757.1408791274,143023.78036948817,138171.98488371185,561.3756259273994
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,43,258000,270000,0.06376606208923763,0.004066110674368508,0.06376606208923763,2.855773937357028,4.015539077691412,0.45791076923076923,0.20185565507692307,-0.25605511415384613,2102.0,1107.2857522461338,6.984640099800785,292759.96913979447,147640.63195806998,144579.6004598731,539.7367218514119
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,44,264000,276000,0.06302736826504253,0.003972449150417291,0.06302736826504253,2.839975320892155,3.3857098472503653,0.41410153846153847,0.20070915707692308,-0.2133923813846154,2102.0,1095.738985365884,6.903726984184041,286016.33907917736,145683.39207575083,139786.7380167935,546.2089866329652
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,45,270000,282000,0.062390184208767525,0.0038925350856039444,0.062390184208767525,2.895020653436332,3.757847812125298,0.43120800000000004,0.1967551827692308,-0.23445281723076922,2102.0,1103.0274307265536,6.833932782024131,280262.52625261364,143951.05474889695,135743.08748616168,568.3840175550297
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,46,276000,288000,0.06339797085370882,0.004019302708367714,0.06339797085370882,2.919695167825996,3.6894101389708065,0.431208,0.19730688353846154,-0.23390111646153844,2102.0,1092.4925099021893,6.944321090535145,289389.7960461158,150980.30298108578,137853.62002401782,555.8730410122591
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,47,282000,294000,0.06312416374627439,0.003984660048666461,0.06312416374627439,2.905974667902564,3.8937964607131663,0.4428904615384615,0.1970978161538461,-0.2457926453846154,2102.0,1104.3589018236066,6.9143295132715075,286895.5236612025,144132.42399490482,142229.38599285748,533.7136734402005
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,48,288000,300000,0.06257512736775225,0.003915646565090417,0.06257512736775225,2.8885480704753244,3.908214997144251,0.4428904615384615,0.19833341030769228,-0.24455705123076923,2102.0,1102.0430856434339,6.85419060115063,281926.5527102067,139879.62573768862,141495.58464555338,551.3423269647923
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,49,294000,306000,0.06207208008013561,0.0038529431254747675,0.06207208008013561,2.930866630361111,3.551076741073202,0.4282873846153846,0.20786466476923077,-0.22042271984615386,2102.0,1142.6463715501002,6.799089208201818,277411.91198057967,142317.02495000314,134469.20921251818,625.677818058347
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,50,300000,312000,0.06326057148194955,0.004001899904222848,0.06326057148194955,2.919995997789466,4.046526174312025,0.4652123076923076,0.20922674938461536,-0.25598555830769226,2102.0,1095.5711987552233,6.929270986626889,288136.7932330612,148174.25777377462,139427.8933968932,534.6420623933764
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,51,306000,318000,0.0636502463766202,0.004051353863804453,0.0636502463766202,2.9112352697702453,4.039929444042988,0.4723052307692307,0.2151627263076923,-0.2571425044615384,2102.0,1127.2549242861185,6.971954221686638,291697.48216143413,145497.7754530073,145620.3397773897,579.3669310371358
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,52,312000,324000,0.06244105634656334,0.003898885517674698,0.06244105634656334,2.8875586063575045,3.594695374981392,0.43830092307692303,0.2138443466153846,-0.22445657646153844,2102.0,1113.1740476726497,6.839505080084785,280719.757272774,141083.33202517414,139084.07904698903,552.3462006108634
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,53,318000,330000,0.06222399256865017,0.0038718252511834314,0.06222399256865017,2.8369464892040517,3.7060364563548513,0.4314166153846154,0.20081223046153845,-0.23060438492307692,2102.0,1107.3893948108134,6.8157289168533435,278771.41816885315,140545.95403708977,137670.81903526786,554.6450964955316
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,54,324000,336000,0.06317680231667427,0.00399130835096014,0.06317680231667427,2.9330158899476837,3.6769227374790687,0.4337113846153846,0.2014151636923077,-0.2322962209230769,2102.0,1106.4053036360056,6.920095306459478,287374.2020219455,146329.62100352978,140479.7815119322,564.7995064834779
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,55,330000,342000,0.06414559165073586,0.004114656928222953,0.06414559165073586,3.0020976581381777,3.8127455612849652,0.4593710769230769,0.21480025707692307,-0.24457081984615384,2102.0,1083.1202937224405,7.0262120102802585,296255.29893565277,155132.05231974018,140589.38264328567,533.8639726269107
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,56,336000,348000,0.06264434097337539,0.003924313455988519,0.06264434097337539,2.9439690795774163,3.9146483494863697,0.4593710769230769,0.2141405109230769,-0.24523056599999998,2102.0,1114.6473825114201,6.861771971542853,282550.571451296,144531.31641370984,137486.57894262567,532.6760949605007
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,57,342000,354000,0.062060524456060355,0.003851508695761265,0.062060524456060355,2.8039483030323393,3.7569264997816445,0.46124861538461537,0.22809178646153844,-0.2331568289230769,2102.0,1112.1739403484646,6.797823387712924,277308.6272660314,143592.6815404187,133174.86966060847,541.0760650042462
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,58,348000,360000,0.06285839229694856,0.003951177482157083,0.06285839229694856,2.8218288233867046,3.640392019694969,0.45540738461538455,0.22882918969230767,-0.2265781949230769,2102.0,1104.3555697942747,6.885218136651553,284484.77896444214,148809.17472078407,135133.23489478204,542.3693488760846
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,59,354000,366000,0.06232773311619374,0.003884746315403474,0.06232773311619374,2.8257889568399577,3.4822500463856696,0.431208,0.21704075153846153,-0.21416724846153845,2102.0,1113.0328588134198,6.827092203221886,279701.73689570965,142498.99660945198,136663.51115802123,539.2291282364628
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,60,360000,372000,0.06239151333987169,0.003892700936839387,0.06239151333987169,2.8451503981372754,4.2014191249452555,0.4687587692307692,0.20662587184615383,-0.26213289738461537,2102.0,1107.3659816610914,6.834078367882943,280274.46745733183,142772.17718326315,136976.6077457967,525.6825282719856
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,61,366000,378000,0.06240840679425296,0.0038948092385969594,0.06240840679425296,2.9049688033800187,4.206931111303687,0.4687587692307692,0.20621090107692305,-0.2625478681538461,2102.0,1104.0396854205526,6.835928799758095,280426.26525472826,143169.22735026196,136739.00557923838,518.0323252278986
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,62,372000,384000,0.06262273000130762,0.003921606312816673,0.06262273000130762,2.898233370483694,3.7742533887354854,0.444768,0.20841394907692307,-0.23635405092307693,2102.0,1098.5046365861335,6.859404780287425,282355.65507291973,146248.7008783992,135565.44247423505,541.5117202854884
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,63,378000,390000,0.06290217960626156,0.003956684199218388,0.06290217960626156,2.934263605998465,4.115204082336909,0.4672984615384615,0.20844315523076923,-0.25885530630769227,2102.0,1096.9213347064,6.890014394485502,284881.2624356607,147379.1311953817,136955.70343476147,546.4278055175564
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,64,384000,396000,0.06250260533192953,0.003906575673278945,0.06250260533192953,2.8984526874737164,4.123204937623643,0.46250030769230766,0.20478925676923077,-0.2577110509230769,2102.0,1097.2443998534864,6.846246871990665,281273.4484896841,143964.76504823903,136792.1998439926,516.4835974524565
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,65,390000,402000,0.06229444302053499,0.00388059763123868,0.06229444302053499,2.8562113014425097,3.586508220689357,0.4282873846153846,0.20486785261538462,-0.22341953199999998,2102.0,1104.5094190933532,6.8234457406255915,279403.03006334446,143295.44027458655,135578.03200172147,529.5577870364893
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,66,396000,408000,0.0627160184309288,0.003933298967828602,0.0627160184309288,2.885007858356862,3.6236137824325447,0.4282873846153846,0.20102875584615384,-0.22725862876923075,2102.0,1093.2177170366383,6.869623157883603,283197.52571031544,146746.01639273937,135921.5752113011,529.9341062750419
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,67,402000,414000,0.06338391585855187,0.004017520789563983,0.06338391585855187,2.95132906083747,3.7119102202245426,0.46291753846153844,0.23527540507692307,-0.22764213338461536,2102.0,1105.436235654703,6.942781580836341,289261.49869128136,148440.33165125595,140289.8639146135,531.3031254118887
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,68,408000,420000,0.06381801572762592,0.00407273913141151,0.06381801572762592,2.938457584165803,3.6940258242485786,0.44956615384615384,0.23574539815384615,-0.21382075569230768,2102.0,1095.238345188506,6.990330854750125,293237.2174786886,148966.31322088288,143731.18233370103,539.721924104648
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,69,414000,426000,0.06294037656790438,0.003961491002509606,0.06294037656790438,2.924387873720958,3.71676212874098,0.45332123076923075,0.21938682276923077,-0.23393440799999998,2102.0,1103.7082083489229,6.894198318964664,285227.35273775243,148197.47638307893,136463.60271212974,566.273642543781
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,70,420000,432000,0.062491625191839525,0.0039052032191173526,0.062491625191839525,2.9690095621276598,3.956844203683949,0.4812756923076923,0.24726962492307691,-0.23400606738461538,2102.0,1106.5599751238308,6.845044163610728,281174.63224028953,146366.14713939477,134255.77788048267,552.7072204121027
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,71,426000,438000,0.06311302905755958,0.00398325443682036,0.06311302905755958,2.939230942672922,3.907576485971957,0.4693846153846154,0.2466189883076923,-0.22276562707692307,2102.0,1108.4167650748436,6.913109869436282,286794.31948945083,146180.01296256174,140069.04663761286,545.2598892762054
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,72,432000,444000,0.06315808535886912,0.003988943746198197,0.06315808535886912,2.92031129339987,4.037070088143938,0.46208307692307693,0.20710945969230768,-0.2549736172307692,2102.0,1100.6584464114442,6.918045128262385,287203.9497284462,143532.08439948878,143109.46369196795,562.4016369894227
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,73,438000,450000,0.0628967146975296,0.003955996719742436,0.0628967146975296,2.9461697551227517,4.033079078449488,0.4660467692307692,0.21237934507692308,-0.25366742415384613,2102.0,1114.0913479393448,6.88941579562427,284831.7640799881,142948.8953358998,141314.42814289973,568.440601188582
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,74,444000,456000,0.06282153264258283,0.0039465449635631,0.06282153264258283,2.9228509465627446,3.9695798969399467,0.46250030769230766,0.2131252146153846,-0.24937509307692307,2102.0,1110.1590615559346,6.881180699238448,284151.237541246,141816.26514155563,141782.62505045225,552.3473492381221
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,75,450000,462000,0.06374391302865147,0.004063286448204283,0.06374391302865147,2.995642033695902,4.012448286574587,0.4622916923076923,0.2065225376923077,-0.2557691546153846,2102.0,1108.8002490489805,6.982213991152331,292556.62462167843,147929.35478042648,144083.35229348033,543.9175477715987
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,76,456000,468000,0.06424814238847158,0.0041278238003693195,0.06424814238847158,3.0347386123492694,3.976498722797507,0.5025544615384615,0.24707180538461537,-0.25548265615384613,2102.0,1096.4815042761568,7.037444946110261,297203.3138485667,153495.99367476688,143150.69895962067,556.6212141791046
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,77,462000,474000,0.06433665806743287,0.004139205571285775,0.06433665806743287,2.942761503122481,3.8401745926795496,0.4735569230769231,0.2470639996923077,-0.22649292338461538,2102.0,1124.5195252794388,7.047140605654828,298022.80648593046,155113.3734289381,142294.74325515694,614.6898018354082
NORMAL_2_X099,NORMAL_2.mat,X099,Healthy,0,78,468000,480000,0.06339424821291453,0.004018830706480617,0.06339424821291453,2.942401058548296,3.569533170936562,0.4514436923076923,0.22515582046153845,-0.22628787184615384,2102.0,1107.1013246105065,6.943913318033562,289355.81094235164,146590.27409206814,142182.18048690952,583.3563633739411
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,0,0,12000,0.6755668051287351,0.45639050819184634,0.6755668051287351,7.623116988302507,5.201354354431894,6.760144011976047,3.5138623435711906,-3.246281668404857,3445.0,3204.7738591864363,73.99847123610557,32860118.245429747,215136.73052180448,8351924.875314512,24293056.63959343
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,1,6000,18000,0.6610823069817465,0.4370298166043081,0.6610823069817465,7.550152528762258,5.2338903228334965,6.704916067864271,3.46003228911344,-3.2448837787508316,3337.0,3205.3479983227157,72.41190490930683,31466147.31953956,209534.7973020531,8046190.261217565,23210422.261019938
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,2,12000,24000,0.6459745079041898,0.4172830648620601,0.6459745079041898,7.449053964306376,5.164971568617372,6.373142315369261,3.336439967381903,-3.0367023479873585,3444.0,3238.02329118555,70.75706817882926,30044382.74627821,197770.34883218986,7640702.711422813,22205909.68602321
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,3,18000,30000,0.648801641885187,0.4209435705129144,0.648801641885187,7.593331262078348,5.08786056813567,6.511212175648702,3.301012290294411,-3.2101998853542915,3444.0,3214.0656008355486,71.0667369417517,30307937.078388356,197687.68285343668,7658019.99924612,22452229.3962888
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,4,24000,36000,0.6741144159388904,0.4544302457766313,0.6741144159388904,7.666301335590985,4.911073691998942,6.613140219560878,3.3025146460412507,-3.3106255735196277,3337.0,3208.4798979725165,73.83938142545841,32718977.75001529,185115.00286270503,8260972.852952962,24272889.894199625
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,5,30000,42000,0.6938930938697355,0.48148762572011355,0.6938930938697355,7.600894165046011,4.899443303194476,6.708976946107785,3.399689871897871,-3.3092870742099136,3445.0,3205.8287785874886,76.00584738068117,34667109.905168444,159966.04031211694,8755117.710837077,25752026.15401925
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,6,36000,48000,0.6936830623616004,0.481196191007368,0.6936830623616004,7.619891854926836,4.95739903363548,6.700855189620759,3.4388637430056552,-3.261991446615103,3445.0,3200.5733555678817,75.98284060907604,34646125.79421255,156265.3315003891,8799235.91190235,25690624.550809808
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,7,42000,54000,0.6807260507031989,0.4633879561059741,0.6807260507031989,7.564546689274329,5.052488770281966,6.651312475049901,3.439360726821357,-3.211951748228543,3337.0,3212.591130949076,74.56359018794998,33363933.619281024,171581.57794722664,8497530.351861209,24694821.689472586
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,8,48000,60000,0.6647010263236086,0.4418274543956586,0.6647010263236086,7.4629401745701776,4.9299897574125895,6.458420758483034,3.2769692515219564,-3.1814515069610776,3337.0,3212.6247076268073,72.80828212276273,31811576.719952535,194590.96100609796,8087657.008521047,23529328.750425387
OR007@6_0_X130,OR007@6_0.mat,X130,Outer Race,3,9,54000,66000,0.6552241021651737,0.429318624058158,0.6552241021651737,7.4544092888652465,5.2559070828326115,6.624510678642714,3.443796999417831,-3.1807136792248834,3444.0,3224.7752382641374,71.77022361079877,30910940.947861485,212709.2408375496,7857667.049126495,22840564.65789744
